mutation,replicate,PC1,PC2
V106I+F227C,1,1.7099936,-0.39133906
V106I+F227C,1,3.1092165,-1.2883555
V106I+F227C,1,1.0668875,0.18780698
V106I+F227C,1,1.6443229,-0.46304262
V106I+F227C,1,0.6437566,-1.3366646
V106I+F227C,1,1.5928394,-0.5566088
V106I+F227C,1,0.43337935,0.3345784
V106I+F227C,1,-0.11234823,0.6676914
V106I+F227C,1,-0.76748663,-1.7257859
V106I+F227C,1,0.49852288,-2.0846155
V106I+F227C,1,2.7836082,0.15495631
V106I+F227C,1,0.14703786,0.4337641
V106I+F227C,1,-0.22247496,2.0159237
V106I+F227C,1,0.12534352,2.2657769
V106I+F227C,1,-0.05458987,-1.4995471
V106I+F227C,1,0.2243704,-0.43887293
V106I+F227C,1,-0.046703987,-0.04101988
V106I+F227C,1,1.2290338,1.0924128
V106I+F227C,1,-0.50688094,-1.5828907
V106I+F227C,1,0.21720317,-0.61549556
V106I+F227C,1,-0.35737634,-2.3919063
V106I+F227C,1,-1.958346,1.3321803
V106I+F227C,1,-0.2825859,-0.20594501
V106I+F227C,1,1.1858978,-0.49344426
V106I+F227C,1,0.11202539,-0.24314147
V106I+F227C,1,1.0122092,-0.91867435
V106I+F227C,1,0.42979547,-0.15317427
V106I+F227C,1,0.9822883,-0.6565302
V106I+F227C,1,0.012743337,0.619069
V106I+F227C,1,0.06970712,-1.2881122
V106I+F227C,1,-0.044063006,-0.6825658
V106I+F227C,1,0.92886144,-1.7273648
V106I+F227C,1,0.99885046,-0.87403125
V106I+F227C,1,1.7951655,0.023719287
V106I+F227C,1,1.0122974,-0.9343823
V106I+F227C,2,-1.3064454,-2.5274208
V106I+F227C,2,-1.7379353,-1.9537364
V106I+F227C,2,-2.311991,-0.0938887
V106I+F227C,2,-0.7478178,-0.69535065
V106I+F227C,2,-1.3294525,-1.0450671
V106I+F227C,2,-0.86966664,-1.7783093
V106I+F227C,2,-0.86283594,-1.9872919
V106I+F227C,2,-0.70158786,-0.8872166
V106I+F227C,2,0.117450766,-0.40232635
V106I+F227C,2,-1.9324677,-1.3237501
V106I+F227C,2,-0.5141634,-3.1020565
V106I+F227C,2,-1.569181,-1.1109135
V106I+F227C,2,-1.2942924,-0.8149798
V106I+F227C,2,-1.4642454,-1.9478688
V106I+F227C,2,-1.8814902,-1.3837131
V106I+F227C,2,-0.84499127,-1.3256614
V106I+F227C,2,-1.5917412,-1.586469
V106I+F227C,2,-0.90766263,-0.16074231
V106I+F227C,2,-1.3054143,-1.8437481
V106I+F227C,2,-2.1295707,0.12631093
V106I+F227C,2,-0.96944726,-0.81312
V106I+F227C,2,-1.4727359,-0.108540386
V106I+F227C,2,-0.88756627,-0.2662443
V106I+F227C,2,-1.3137752,-1.3991358
V106I+F227C,2,-1.5883487,-1.6503537
V106I+F227C,2,-2.6180267,-2.2674484
V106I+F227C,2,-1.6074113,-2.2926123
V106I+F227C,2,-1.1296256,0.29595357
V106I+F227C,2,-1.5504674,-0.71586007
V106I+F227C,2,-1.9796497,-0.6649485
V106I+F227C,2,0.14099267,-0.83447576
V106I+F227C,2,-0.035540104,-0.31631202
V106I+F227C,2,-1.6932284,0.061958265
V106I+F227C,2,-2.08013,-0.875697
V106I+F227C,2,-1.2425005,-1.1469568
V106I+F227C,2,-0.8984009,-1.4731776
V106I+F227C,2,-0.813709,-1.5316666
V106I+F227C,2,0.36472508,-1.8468904
V106I+F227C,2,-1.2272719,-2.5168493
V106I+F227C,2,-1.6279516,-1.2368585
V106I+F227C,2,-0.47329584,-1.2805779
V106I+F227C,2,0.7479584,-0.85555154
V106I+F227C,2,-2.0896056,0.44966924
V106I+F227C,2,-0.8901462,-1.7529281
V106I+F227C,2,-1.4324044,0.033572953
V106I+F227C,2,-0.8662163,-0.17847133
V106I+F227C,2,-0.3647747,0.081599295
V106I+F227C,2,-0.6925321,-1.0288299
V106I+F227C,2,-0.036598228,-1.2367543
V106I+F227C,2,-1.227857,-2.4352741
V106I+F227C,2,-1.179116,-0.27184793
V106I+F227C,2,-0.78150153,0.22583556
V106I+F227C,2,-0.44284034,-0.925661
V106I+F227C,2,-1.2579461,-1.5952395
V106I+F227C,2,-0.9520927,-1.3806779
V106I+F227C,2,0.28290993,-1.7512674
V106I+F227C,2,-0.06615977,-1.6201401
V106I+F227C,2,-0.8502014,-1.1636411
V106I+F227C,2,-1.4012092,-0.75748086
V106I+F227C,2,-2.1558433,-0.8842189
V106I+F227C,2,-1.3669444,-0.75656784
V106I+F227C,2,-0.6177996,-1.1601914
V106I+F227C,2,0.09829054,-2.3502421
V106I+F227C,2,-1.0671295,-2.005341
V106I+F227C,2,-0.9849198,-2.2795038
V106I+F227C,2,-0.22607145,-1.6787156
V106I+F227C,2,-1.798113,-0.7899432
V106I+F227C,2,-1.3592522,-2.0906012
V106I+F227C,2,0.08351367,-1.285409
V106I+F227C,2,-1.039614,0.711339
V106I+F227C,2,-1.1905943,-1.6081282
V106I+F227C,2,-1.0217985,-0.7689039
V106I+F227C,2,-0.93216556,0.023086233
V106I+F227C,2,-1.2283825,-0.7071164
V106I+F227C,2,-0.6741949,-1.21407
V106I+F227C,2,-0.37455925,0.6317989
V106I+F227C,2,-0.36754432,1.7372545
V106I+F227C,2,-0.32807836,-1.0185016
V106I+F227C,2,-0.4536697,-1.2608463
V106I+F227C,2,-0.2912187,0.35546708
V106I+F227C,3,0.36116484,-2.499076
V106I+F227C,3,0.6742561,-0.23453245
V106I+F227C,3,2.3580468,-1.3291419
V106I+F227C,3,1.3664209,0.13816142
V106I+F227C,3,2.2352655,-1.3238177
V106I+F227C,3,0.22219317,-0.20611043
V106I+F227C,3,1.3506452,-2.3687236
V106I+F227C,3,0.8968997,-2.680376
V106I+F227C,3,1.5850875,-3.2901268
V106I+F227C,3,1.5111455,-1.4569117
V106I+F227C,3,1.7946937,-1.6508107
V106I+F227C,3,2.255118,-2.0518363
V106I+F227C,3,0.9582815,-2.1333315
V106I+F227C,3,1.1968164,-0.029590236
V106I+F227C,3,1.0161911,-1.4560007
V106I+F227C,3,0.39964494,-1.3497515
V106I+F227C,3,1.4625307,-3.054042
V106I+F227C,3,0.46903342,-1.3793504
V106I+F227C,3,0.50565255,-2.0134485
V106I+F227C,3,1.2418232,-2.3790803
V106I+F227C,3,1.6636736,0.17689991
V106I+F227C,3,0.8429617,-0.052540183
V106I+F227C,3,-0.43512762,0.5496593
V106I+F227C,3,1.495215,-0.508226
V106I+F227C,3,1.9704417,-2.1182556
V106I+F227C,3,0.15230139,1.1309869
V106I+F227C,3,2.0776825,-1.8130963
V106I+F227C,3,2.4629579,-1.2818674
V106I+F227C,3,0.7440039,-0.66227055
V106I+F227C,3,0.37582022,-0.76228946
V106I+F227C,3,2.3114398,-2.5854123
V106I+F227C,3,1.2286279,-1.282628
V106I+F227C,3,1.5469403,-1.1847844
V106I+F227C,3,2.0490034,0.23470087
V106I+F227C,3,1.4171052,-1.1710204
V106I+F227C,3,1.5632011,-0.26237884
V106I+F227C,3,0.6051739,-3.2886093
V106I+F227C,3,0.7823289,-1.5085496
V106I+F227C,3,1.3784907,-0.8754266
V106I+F227C,3,-0.41772714,-1.16715
V106I+F227C,3,1.6940124,-1.9211535
V106I+F227C,3,0.65120596,-2.6585586
V106I+F227C,3,0.1758826,-1.6361066
V106I+F227C,3,1.5677723,-2.6379628
V106I+F227C,3,1.5312625,-2.1050863
V106I+F227C,3,1.5005275,-0.9136043
V106I+F227C,3,0.7742449,-0.929553
V106I+F227C,3,1.9533044,-2.2841265
V106I+F227C,3,1.9313011,-1.6113381
V106I+F227C,3,2.447018,-1.3044109
V106I+F227C,3,0.47085756,-1.0427455
V106I+F227C,3,1.8649741,-1.5866004
V106I+F227C,3,2.1868684,-1.6534785
V106I+F227C,3,0.23407677,-1.4922717
V106I+F227C,3,0.47087494,-0.53242517
V106I+F227C,3,2.0258548,-1.3671249
V106I+F227C,3,2.617592,-1.8309796
V106I+F227C,3,0.88014215,-1.687189
V106I+F227C,3,-0.49136794,-2.3826656
V106I+F227C,3,0.89418536,-1.0481848
V106I+F227C,3,0.930387,-1.5583762
V106I+F227C,3,1.641792,-1.3939941
V106I+F227C,3,2.1411545,-1.4959434
V106I+F227C,3,0.5870105,-2.3552923
V106I+F227C,3,1.21715,-1.0904361
V106I+F227C,3,1.4034199,-1.5566164
V106I+F227C,3,1.7997307,-1.2399042
V106I+F227C,3,1.0716406,-1.1468184
V106I+F227C,3,2.2108777,-1.7236422
V106I+F227C,3,1.515262,-2.1850185
V106I+F227C,3,1.8198763,-2.3354173
V106I+F227C,3,2.432442,-0.24870464
V106I+F227C,3,2.3558068,-2.1829891
V106I+F227C,3,1.8390034,-1.2211027
V106I+F227C,3,1.5514315,-2.6214764
V106I+F227C,3,1.8674245,-2.1975896
V106I+F227C,3,3.0767767,-0.36737442
V106I+F227C,3,2.0758657,-2.4816248
V106I+F227C,3,1.9980752,-1.6355195
V106I+F227C,3,1.4672253,-3.2057602
V106M,2,0.5011791,-3.131839
V106M,2,-0.048193704,-3.1593456
V106M,2,1.2379112,-2.9328322
V106M,2,-1.8585681,-5.261991
V106M,2,-2.4251444,-3.2202716
V106M,2,-2.541372,-3.3235385
V106M,2,-0.15643528,-5.6463017
V106M,2,-0.97069204,-4.567673
V106M,2,1.8091801,-0.58966464
V106M,2,-0.72742337,-1.327486
V106M,2,0.33601648,-0.3949558
V106M,2,0.51654565,-2.2120626
V106M,2,1.7259513,-0.04146158
V106M,2,0.5258155,-2.366025
V106M,2,0.6665103,-1.4943688
V106M,2,2.393479,-1.6444706
V106M,2,1.9744226,-0.9285728
V106M,2,1.2280992,0.41348624
V106M,2,0.38179028,-1.5441862
V106M,2,0.59531265,0.7761157
V106M,2,2.0332773,1.9013901
V106M,2,-0.6464577,2.7363188
V106M,2,-1.0474713,2.1933928
V106M,2,2.2999752,-0.4286659
V106M,2,-1.6685221,3.9266999
V106M,2,3.1386795,-0.65385574
V106M,2,0.90181714,0.27705052
V106M,2,-0.90979064,3.3185494
V106M,2,0.4123136,1.8129092
V106M,2,2.1392534,0.0956237
V106M,2,1.8418293,-0.37047198
V106M,2,0.82454115,-2.8361218
V106M,2,-0.4296475,0.1535257
V106M,2,0.4490388,-1.026224
V106M,2,-0.036418393,1.1048898
V106M,2,-2.1222162,3.2606835
V106M,2,1.1485513,0.13904192
V106M,2,1.268345,0.5068168
V106M,2,-2.4586895,3.3281581
V106M,2,1.9717121,-1.6804626
V106M,2,0.08809422,0.56871545
V106M,2,-1.5789233,1.4630276
V106M,2,1.8200713,1.7454475
V106M,2,1.3469793,0.6471565
V106M,2,0.43880004,-0.43335077
V106M,2,-0.37222776,-0.36751854
V106M,2,0.45828703,-0.07186096
V106M,2,0.8018842,-1.8798519
V106M,2,-1.432357,0.59638697
V106M,2,-1.4941497,-0.75927156
V106M,2,0.3765363,0.4016368
V106M,2,-0.28610456,0.039783046
V106M,2,1.071989,-0.73064107
V106M,2,-0.95886403,0.3156563
V106M,2,-0.81217146,-0.46605328
V106M,2,-1.0746399,0.29861924
V106M,2,-0.6000155,0.31811947
V106M,2,-0.52674353,-0.83689505
V106M,2,-1.2457079,-0.7865273
V106M,2,0.3548574,-1.2498982
V106M,2,-0.24313585,-1.7758585
V106M,2,-0.07997326,-0.65213984
V106M,2,-0.83613956,-1.9244596
V106M,2,1.0307614,-2.480262
V106M,2,-1.0558147,-2.2284667
V106M,2,0.41640398,-2.0022242
V106M,2,0.15594247,1.5310175
V106M,2,-0.53774506,2.8348172
V106M,2,-0.6466618,0.9588162
V106M,2,1.7468449,0.14763413
V106M,2,1.3855852,1.2729222
V106M,2,0.38433984,-0.118174784
V106M,2,-0.23944034,2.084911
V106M,2,-0.6190516,2.88654
V106M,2,0.6889624,-2.9649754
V106M,2,-1.252976,-2.7022827
V106M,2,0.6749213,0.44852734
V106M,2,1.7838196,-0.10957759
V106M,2,2.0524943,0.59750813
V106M,2,-1.3380295,1.037818
V106M,1,-1.9640434,-0.907504
V106M,1,-0.6237453,-3.249082
V106M,1,-2.9797835,-1.0310637
V106M,1,-3.0855885,-2.004068
V106M,1,-1.8274128,-3.492086
V106M,1,-2.9133594,-3.4127045
V106M,1,-3.1734514,-0.5170857
V106M,1,-2.9006946,-1.6381289
V106M,1,-3.540975,-3.3008194
V106M,1,-4.1997604,-1.2053882
V106M,1,-3.281929,-2.467885
V106M,1,-3.8661754,-1.1142788
V106M,1,-3.7124069,-2.093323
V106M,1,-1.1913294,-2.0811725
V106M,1,-2.109153,-3.523706
V106M,1,-2.299802,-1.9918547
V106M,1,-2.7026455,-2.7296546
V106M,1,-2.1459465,-3.5475287
V106M,1,-2.4581382,-2.6578684
V106M,1,-1.9004774,-3.4388092
V106M,1,-2.6023746,-2.7519588
V106M,1,-4.5061607,-0.41179946
V106M,1,-2.6645997,-1.0810909
V106M,1,-2.317092,-3.382042
V106M,1,-2.4468057,-2.8048778
V106M,1,-1.7539294,-3.7165792
V106M,1,-2.9460123,-1.7186509
V106M,1,-1.6790075,-2.114908
V106M,1,-2.7396262,-4.402747
V106M,1,-2.7306676,-2.6930957
V106M,1,-3.1398447,-0.7174901
V106M,1,-0.46917832,-2.624963
V106M,1,-0.8112666,-2.8705318
V106M,1,-1.4781675,-2.4235384
V106M,1,-1.4474076,-2.2158935
V106M,1,-3.5859818,-1.3579482
V106M,1,-1.887386,-3.5664241
V106M,1,-2.4851809,-1.7141851
V106M,1,-1.9687496,-2.910097
V106M,1,-2.233161,-2.1026073
V106M,1,-3.3144372,-2.820881
V106M,1,-2.5768282,-3.3074152
V106M,1,-3.0041611,-0.31538337
V106M,1,-2.8171523,-2.2668662
V106M,1,-1.4160186,-2.0559125
V106M,1,-1.6564702,-2.2465308
V106M,1,-0.928278,-2.2103086
V106M,1,0.10647948,-1.629175
V106M,1,-2.2245264,-0.12030906
V106M,1,-0.6041799,-3.2199123
V106M,1,0.18081251,-2.9672904
V106M,1,-1.2562516,-1.7457113
V106M,1,-0.48491496,-1.6588542
V106M,1,-1.6343515,-2.4287152
V106M,1,-1.3895575,-2.2615688
V106M,1,-0.31909856,-1.0390619
V106M,1,-0.8899055,-3.255079
V106M,1,-1.480616,-2.2482622
V106M,1,-0.75759715,-1.5102224
V106M,1,-1.387833,-1.7009465
V106M,1,-0.8517279,-2.2841566
V106M,1,-1.8689747,-1.4927231
V106M,1,-0.23806468,-2.2142606
V106M,1,-1.4530312,-1.8095112
V106M,1,-0.55473083,-1.354863
V106M,1,-0.48707163,-1.4789542
V106M,1,-0.44214743,-1.3209281
V106M,1,-1.8808056,-2.8206298
V106M,1,-0.7386733,-1.3095027
V106M,1,-1.6255307,-0.7244983
V106M,1,-0.40185195,-1.1886367
V106M,1,-2.3163464,-0.87907004
V106M,1,-2.5660026,-0.60957766
V106M,1,-3.0232356,-0.57705104
V106M,1,-0.8378084,-2.5183184
V106M,1,-1.8668969,-1.1597711
V106M,1,-2.5912764,-2.649981
V106M,1,-2.449859,-2.8177001
V106M,1,0.26501763,-3.574661
V106M,1,-1.7667859,-2.1606655
V106M,3,0.12962416,2.6990926
V106M,3,-1.4349228,3.1213365
V106M,3,-1.5009317,2.6267083
V106M,3,-2.1066692,3.5045693
V106M,3,-0.7626837,2.332632
V106M,3,-1.9130603,3.0270996
V106M,3,-0.22892292,1.8308403
V106M,3,1.4186224,1.5333242
V106M,3,-0.66351575,0.5505432
V106M,3,1.0729934,1.6771876
V106M,3,-1.1734171,2.8794901
V106M,3,-1.2637354,2.333708
V106M,3,-0.83789337,3.0945148
V106M,3,0.25160143,2.5911717
V106M,3,-0.8609986,2.6703699
V106M,3,-0.18275456,3.3367891
V106M,3,2.235743,1.1504425
V106M,3,1.4009178,1.7492491
V106M,3,-0.97751486,0.86173487
V106M,3,0.056072894,3.1348765
V106M,3,-3.8634794,2.8715909
V106M,3,-1.4535019,2.8479588
V106M,3,-0.20708203,1.104442
V106M,3,-0.4677758,1.5534142
V106M,3,0.870629,0.7447476
V106M,3,-0.22472386,2.651875
V106M,3,-1.2630475,2.7662995
V106M,3,0.51078826,2.1639063
V106M,3,-1.763225,2.108932
V106M,3,2.4047947,2.6257482
V106M,3,2.7864597,-0.01646314
V106M,3,4.044571,-0.28207296
V106M,3,-1.9750378,4.4706
V106M,3,-1.3251024,3.8610344
V106M,3,1.1994048,3.7740755
V106M,3,1.5855007,1.0680128
V106M,3,2.2555828,-0.5351173
V106M,3,-0.9374882,0.8634087
V106M,3,1.1243966,0.6092982
V106M,3,-1.884,2.4179997
V106M,3,3.117011,-0.31570867
V106M,3,0.052972164,2.458756
V106M,3,-2.6142945,3.0541553
V106M,3,-0.31492493,2.439349
V106M,3,2.5379667,0.46653777
V106M,3,1.0851873,-1.1987062
V106M,3,-0.37597498,2.3594239
V106M,3,-1.0066482,3.2265403
V106M,3,0.3247998,1.7695147
V106M,3,0.48104128,4.899155
V106M,3,0.12879336,2.0989456
V106M,3,3.9790425,-1.2161455
V106M,3,2.498499,1.1559131
V106M,3,1.1358546,2.4899523
V106M,3,0.8826879,2.5281143
V106M,3,3.4969091,-0.02494722
V106M,3,-1.3706074,3.7675312
V106M,3,3.4067605,-1.1338274
V106M,3,2.4463012,0.21408723
V106M,3,-2.189225,2.8480055
V106M,3,-0.40741545,3.0482464
V106M,3,4.875685,0.3817712
V106M,3,2.979338,0.21556908
V106M,3,1.578086,2.6995494
V106M,3,-0.38188848,3.6182837
V106M,3,0.2989319,1.2290767
V106M,3,3.6564353,1.687704
V106M,3,3.2364328,0.43508828
V106M,3,3.4908662,-0.6498031
V106M,3,4.4622264,1.0868343
V106M,3,2.3317127,-0.06896105
V106M,3,2.1589131,0.98179746
V106M,3,3.1981435,-0.74695957
V106M,3,1.5944306,0.8726186
V106M,3,2.3967917,0.45491108
V106M,3,2.7624772,-0.7100358
V106M,3,4.650859,0.08006183
V106M,3,4.659237,-0.3583508
V106M,3,4.389839,-1.4874073
V106M,3,-1.3986292,1.7267945
WT,1,-1.2664919,1.0781333
WT,1,0.4852894,-0.84069127
WT,1,1.4045115,-1.541221
WT,1,0.13092889,-1.5490768
WT,1,0.07478381,-2.160381
WT,1,1.5557374,-1.6824828
WT,1,1.4531147,-0.47270533
WT,1,-0.17073406,-0.4247701
WT,1,0.67087346,-2.6358633
WT,1,-0.28359285,-1.5117124
WT,1,-0.58227354,-0.061290644
WT,1,-0.12500805,-0.42472574
WT,1,0.4327047,-0.14484464
WT,1,-1.5036292,1.8449616
WT,1,0.1900473,1.3111367
WT,1,0.47478157,-0.17427625
WT,1,2.5729313,0.31478626
WT,1,1.7521712,-0.5648575
WT,1,0.16736212,-1.4913425
WT,1,0.8163272,-0.9001236
WT,1,0.722612,-0.789084
WT,1,0.6565198,-0.20291086
WT,1,0.33098495,-0.91460025
WT,1,0.1938143,0.7345921
WT,1,0.25701702,0.9172968
WT,1,1.4439785,0.33037025
WT,1,-0.11848778,-1.3287582
WT,1,1.520144,-0.9992559
WT,1,0.43637684,-1.2984037
WT,1,-0.24373014,-0.5807458
WT,1,0.89177656,0.5737934
WT,1,1.2925674,-1.6129355
WT,1,2.3138938,1.014733
WT,1,0.86619383,0.9649635
WT,1,0.37345585,-1.6368562
WT,1,0.8941224,-1.5313971
WT,1,1.2785764,-0.7554032
WT,1,1.2351002,-2.1351192
WT,1,1.0585136,-0.5976147
WT,1,1.0445971,-2.0311458
WT,1,1.3540176,-0.5272703
WT,1,-0.39947388,-0.9608827
WT,1,2.426696,-1.4562683
WT,1,0.53758436,-1.5898204
WT,1,0.8752997,-0.15728119
WT,1,2.2530344,0.5795311
WT,1,1.0187291,0.34101006
WT,1,1.2684194,0.08787995
WT,1,2.3696916,0.079353474
WT,1,1.6257784,0.50197315
WT,1,1.4361451,-2.16469
WT,1,0.059628885,0.09780242
WT,1,0.7195684,-0.50415623
WT,1,0.83026034,-0.84962577
WT,1,-0.03505643,0.60845625
WT,1,0.8772494,-1.2156537
WT,1,1.1919751,-2.1415274
WT,1,0.42005184,0.39695755
WT,1,-0.038286462,-0.9134798
WT,1,1.2906168,0.5438191
WT,1,0.77364326,0.6822844
WT,1,0.15804443,0.2454057
WT,1,0.99772215,-1.007718
WT,1,0.18861587,0.3125359
WT,1,1.2394001,0.01443615
WT,1,1.3872633,-1.3495238
WT,1,-0.25675318,-1.5970068
WT,1,1.3935694,-0.60863143
WT,1,1.7490064,0.5300428
WT,1,0.43646154,-0.76605487
WT,1,1.5401694,-2.7075882
WT,1,-1.554194,1.831803
WT,1,0.7081874,-0.2838768
WT,1,1.2083868,-2.490867
WT,1,1.8549471,-1.708411
WT,1,0.7504069,-0.9672351
WT,1,1.1441246,-0.15342748
WT,1,1.1896402,-1.5593933
WT,1,0.9759036,0.035190843
WT,1,1.2680753,-0.6603225
WT,2,-6.2330165,1.6197196
WT,2,-5.8047814,1.9269916
WT,2,-4.950203,1.032778
WT,2,-4.73915,3.1529994
WT,2,-3.2116187,-0.06515654
WT,2,-3.6658952,0.8312281
WT,2,-5.430726,0.7256542
WT,2,-5.0595903,2.8460112
WT,2,-5.029877,1.113296
WT,2,-4.285702,-0.54649097
WT,2,-6.057985,1.6276838
WT,2,-3.7036543,1.0128115
WT,2,-4.949748,2.1635506
WT,2,-6.105328,4.000518
WT,2,-3.1679158,1.3176177
WT,2,-4.172907,-0.46121353
WT,2,-6.791471,1.2608684
WT,2,-4.916532,0.6838219
WT,2,-4.707233,1.3072349
WT,2,-5.5484953,2.3684928
WT,2,-3.2889438,0.69515544
WT,2,-2.8836129,4.078261
WT,2,-4.6749825,1.5453002
WT,2,-4.7647986,2.7672038
WT,2,-4.211154,1.5678443
WT,2,-5.0738235,1.4222149
WT,2,-6.1203604,1.1215754
WT,2,-4.7015133,1.7997403
WT,2,-4.0751762,2.122821
WT,2,-5.0148067,1.8522779
WT,2,-4.506146,1.2844777
WT,2,-4.7263923,3.5834434
WT,2,-5.135532,1.5078038
WT,2,-5.591384,2.9162207
WT,2,-6.0767164,2.4408822
WT,2,-4.5456305,0.8271424
WT,2,-4.481787,3.0435863
WT,2,-6.0778556,1.6455055
WT,2,-5.794111,1.6815873
WT,2,-4.585047,1.9783813
WT,2,-5.133744,1.8050696
WT,2,-5.9984493,2.7370932
WT,2,-4.2838073,2.0176177
WT,2,-4.2591357,3.4557168
WT,2,-4.731898,1.4763025
WT,2,-5.326365,1.4289068
WT,2,-6.39574,2.7733703
WT,2,-4.2450724,3.423426
WT,2,-5.5581946,3.4124596
WT,2,-5.33192,2.352889
WT,2,-4.452951,1.7977345
WT,2,-5.256561,1.5259355
WT,2,-5.080135,1.2473197
WT,2,-5.1847396,0.22139202
WT,2,-4.445373,0.42171577
WT,2,-2.7268074,1.5846984
WT,2,-3.251101,0.9391535
WT,2,-3.021398,0.45629367
WT,2,-4.563915,0.5711089
WT,2,-4.2456636,1.2131737
WT,2,-3.6671102,1.8704808
WT,2,-4.939368,0.2576286
WT,2,-4.977841,1.5450022
WT,2,-4.6577573,-0.14245713
WT,2,-3.2099364,0.25510356
WT,2,-4.5508714,0.9678122
WT,2,-3.685731,1.1742514
WT,2,-4.962136,2.7186255
WT,2,-5.3144717,3.656717
WT,2,-4.1606107,2.673607
WT,2,-3.875605,1.2463886
WT,2,-4.6515317,2.038702
WT,2,-3.974873,2.3177238
WT,2,-4.224641,1.3980861
WT,2,-4.279528,2.160864
WT,2,-3.6339133,1.8590088
WT,2,-5.3347197,1.4498124
WT,2,-3.1317437,0.86268276
WT,2,-3.4645178,0.9355276
WT,2,-4.629824,1.3077217
WT,3,-4.4934783,-5.3010135
WT,3,-5.127767,-2.691498
WT,3,-4.0975394,-4.2905974
WT,3,-3.0985007,-3.124904
WT,3,-4.233113,-2.9942665
WT,3,-5.082785,-3.6371918
WT,3,-3.1231496,-3.28887
WT,3,-4.587295,-4.487161
WT,3,-5.218163,-3.5557754
WT,3,-5.4371967,-4.86513
WT,3,-3.9814613,-4.8977056
WT,3,-3.5674498,-4.915972
WT,3,-4.056502,-3.3558297
WT,3,-5.1147666,-4.449493
WT,3,-4.5053535,-4.11434
WT,3,-5.0551853,-4.4437733
WT,3,-3.9469666,-5.9429817
WT,3,-5.308477,-3.16331
WT,3,-2.9445977,-5.8827305
WT,3,-4.676089,-2.720579
WT,3,-4.8072405,-5.6299424
WT,3,-4.9038835,-4.5164757
WT,3,-4.581093,-3.413976
WT,3,-3.3659935,-4.3461127
WT,3,-4.993506,-4.158322
WT,3,-4.089,-6.155386
WT,3,-4.7330832,-6.3905544
WT,3,-4.2570677,-3.2531397
WT,3,-3.323715,-6.0953794
WT,3,-4.27481,-3.4829803
WT,3,-4.467769,-4.878753
WT,3,-3.518971,-5.590157
WT,3,-3.6579976,-4.863665
WT,3,-5.884577,-2.8298962
WT,3,-5.0688868,-1.5711503
WT,3,-3.552749,-4.6438165
WT,3,-3.6660995,-4.3875585
WT,3,-3.2201219,-4.8862815
WT,3,-3.1353662,-4.5969152
WT,3,-3.5032046,-4.5765505
WT,3,-3.4519365,-5.0207825
WT,3,-3.7736957,-6.1867747
WT,3,-3.5912848,-4.3104506
WT,3,-4.5079827,-4.736004
WT,3,-3.5076053,-5.817771
WT,3,-2.6915321,-3.14262
WT,3,-3.315284,-4.363947
WT,3,-4.1821413,-4.2198005
WT,3,-5.2661233,-5.389595
WT,3,-3.983898,-2.8313327
WT,3,-6.1183977,-4.332843
WT,3,-4.0041523,-3.3975601
WT,3,-4.1833396,-4.9321594
WT,3,-4.8173056,-5.0045557
WT,3,-4.421791,-4.429816
WT,3,-3.962569,-4.717244
WT,3,-4.0732346,-5.1884565
WT,3,-4.2285085,-5.9118586
WT,3,-3.500949,-2.057834
WT,3,-4.0320163,-4.745569
WT,3,-3.6718173,-5.718134
WT,3,-3.6116982,-3.494892
WT,3,-3.5094616,-2.2116346
WT,3,-3.8421693,-4.286846
WT,3,-3.7820973,-4.292974
WT,3,-4.126341,-4.643449
WT,3,-3.7585344,-5.3053493
WT,3,-4.974045,-2.3456533
WT,3,-3.7034547,-3.2028105
WT,3,-5.380196,-4.1342025
WT,3,-4.6579695,-4.2175303
WT,3,-3.8952699,-2.210808
WT,3,-3.6239057,-3.7684689
WT,3,-3.0847697,-4.2638283
WT,3,-3.39496,-4.678562
WT,3,-3.9960544,-4.497122
WT,3,-5.0665126,-2.5723183
WT,3,-4.7005377,-4.7169623
WT,3,-4.1003914,-3.8317668
WT,3,-4.8003206,-5.435887
Y181C,1,4.9556584,-1.6357172
Y181C,1,2.9699678,-1.3816749
Y181C,1,2.6906264,-2.7634027
Y181C,1,2.5458221,-0.50167763
Y181C,1,4.2677855,-1.0033219
Y181C,1,2.5908947,-1.2284396
Y181C,1,4.747207,-2.6295505
Y181C,1,2.768253,-1.841647
Y181C,1,2.3106499,0.14125328
Y181C,1,2.5199249,0.4287469
Y181C,1,3.0646274,-1.4764479
Y181C,1,3.2384071,-2.1192753
Y181C,1,3.483183,-1.875136
Y181C,1,1.8837817,-0.3314306
Y181C,1,3.4894717,0.79236233
Y181C,1,1.2284039,-0.76841706
Y181C,1,3.7889235,-1.0551397
Y181C,1,4.332982,-3.2669044
Y181C,1,1.7454135,-0.9641054
Y181C,1,3.7343214,-2.3112104
Y181C,1,3.4057968,-1.8837935
Y181C,1,3.8079104,-0.66158444
Y181C,1,2.4791212,-1.4286878
Y181C,1,4.5013475,-0.6193866
Y181C,1,2.2677453,-1.7127137
Y181C,1,2.0078182,-1.315425
Y181C,1,1.6446455,-0.5538564
Y181C,1,2.8465319,-1.2939572
Y181C,1,3.3611465,-2.9201176
Y181C,1,1.6945069,-1.2811621
Y181C,1,1.3744128,-1.0404768
Y181C,1,3.4007754,-0.376092
Y181C,1,4.153649,-0.8373641
Y181C,1,2.6178575,-1.2940263
